"User Name","Comment Date","Full Comment"
"2000camrylev6","July 2000"," I am getting tired of seeing those stupid ""Honda 2000 Clearance"" ads. Hondas are good cars (even though Toyota is my favorite), they don't need a tacky ad campaign like this to sell their cars.The above post about the VW ad is proof that VW sales run mostly on hype. People seeing the ad think ""VW must be cool because the commercial is cool as well."" Consumers are getting tricked into buying cars of substandard quality and reliability (VW especially) just because they're ""cool."" I'll beep and wave (from my Camry) when you are pushing your ""cool VW"" up the road to the repair shop! "
"dbakalar","July 2000"," I guess I'm one of the masses thast bought my VW just because I saw and ad and thought I'd look cool in a new Golf. Who honestly does this? I, along with many other VW owners (or owners of any other make for that matter) bought my car because of the way it drives, the way it feels, and it looks really good. This is my second VW, and I can tell you, I've never had to push my cool VW up the road to the repair shop. And yes, the VW commercials are really cool. Toyota should hope that their commercials aren't bland and boring, just like their cars are. "
"bdreggors","July 2000"," ...are the worst. Not only just the ads themselves, but how they market the ads. Take the S2000 commercial. Don't know what I'm talking about? I'm not surprised. Honda ran it for about a week and a half and that's all I heard about it.And I love how Toyota and Honda run ads saying that ""THE PORT IS BACKED UP! WE NEED TO MOVE THESE CARS!!!"" I wonder if they show these in Omaha or Dallas.You never see GM, Ford, or DaimlerChrysler running these tacky national ad campaigns. And if they do, at least they change the commercial often. "
"2000camrylev6","July 2000"," Were I live, Fords ads outnumber other ads, radio, tv, you name it. How many times must I hear, ""Ford-Built for the way you live"" garbage. Sorry Ford, I don't live at the mechanics.Oh, and how about those stupid Dodge ads proclaiming you can save on every car and truck except Viper (""Not in a perfect world"" says one ad) with that idiotic guy narrating. Dodge-Different. Who cares Dodge (and the rest of ChryCo), nobody will buy your crap. Your ads are annoying and your vehicles suck. And GM. ""The Truck"" this and ""The Truck"" that. Get over it. The Toyota Tundra is ""The Truck"" of the year now.dbakalar: look at the post before mine, and you will see that what was stated was that the VW Cabrio's sales increased immediately after the ad's debut. That's why I posted what I did. You say you never had to push your ""cool VW"" to a repair shop, thats because you called a tow truck instead! "
"2000camrylev6","July 2000"," bad ads. That's because the cars are so good that they practically sell themselves. VW needs their ads to sell their cars because of Volkswagen's disasterous repair record and high repair costs (past and present) will turn many potential customers away. "
"rickabt","July 2000"," I sense that Camrylev6 has a vendetta against Volkswagen for some reason.I don't sell Volkswagens anymore (so I've nothing to gain from this), but the reputation of below average reliability does not seem to interfere with many VW buyers' decisions because the tremendous improvements are apparent as soon as you look at the car ... and then you drive it, and it is a much more inspiring experience than with Accord or Camry (gosh, and I sell Hondas now ... I hope my boss doesn't read this!!).Advertising is never the sole reason anyone buys anything ... it is merely a reminder that a product is available at a retailer near you.Royal Crown cola (RC, remember?) is still around, but many people born after 1975 probably have no clue. Many people who enjoyed RC as kids also think that RC is out of business. They will continue to drink Coke, Pepsi, and store brands because those are the names that they will never forget ... all thanks to repetitive advertising ingraining the message in your head.Cool car ads bring young adults and nostalgic older adults into the VW showroom with a predisposition toward liking the car ... but the car itself (and perhaps the salesperson) helps to make the transaction complete.As for the ""Pink Moon"" Cabrio ad that I mentioned, the ad was timely (it debuted this spring ... the start of convertible season), and after the overshadowing effects of the phenomenally popular Jettas and Passats, it reminded would-be convertible-buyers that VW makes a fun, cool Cabrio.Now that the VW Eurovan is the only Volkswagen without a commercial, is it any surprise that dealers can only manage to COLLECT these rectangular monstrosities? There is almost no interest in this van ... could it be that knowledge of its existence is equally rare? Of those who do know, how many of them think it's still an underpowered, arcane 4- or 5-cylinder rear-engined van? "
"dbakalar","July 2000"," Are you jealous because you DON'T drive a VW? Is it a problem that you are driving a BORING Toyota, that you were probably enticed to buy after seeing a boring TV ad? "
"pat84","July 2000"," believe that most people think they don't buy a car because of the adds. IMHO the reality is that subconsciously you remember the product because of the add. It may cause you to look at or test drive a car that you may not have considered before. IUnfortunately, I have written off two American Cars Brands as never buy one again, based on my experiences. My father drove GM cars almost exclusively, until his Cadillac and Chevy suburban were both in for problems at the same time and he had a rental for over a week. I never bought a GM, as a result. Give me the boring Honda, Toyota and (previous to Renault purchase of controlling interest) Nissan. "
"2000camrylev6","July 2000"," Why would I be jealous that I don't own a car that will rack up the uses on a AAA card (aka VW)? I'd rather have my RELIABLE Toyota Camry than a ""fun"" UNRELIABLE VW (place favorite VW model here).I bought my Toyota because of its reputation for reliability, not from the TV ads. I have been a repeat Toyota customer for years and been very happy with them. When buying a car, I just cut out all the rifraf and head straight to the Toyota dealer. I havent been dissappointed since!Pat84: Good for you, I'm glad you place reliability high on your list of automotive priorities. I wish more people thought like that.rickabt: I don't have a vendetta against VW. I just want a nice, reliable car that will last a long time. And that certainly doesn't apply to VW! "
"dbakalar","July 2000"," It certainly does seem like you've got a personal problem w/ VW. I've never had any problem whatsoever with my last VW, that's why I bought another one. Everyone is entitled to an opinion, but your opinion shouldn't be forced upon others, nor should you generalize that all VW's are unreliable, because that just isn't the case. Have you ever owned a VW? If not, then you are simply stating your case based on heresay and that's not fair.Yeah, when I got my Golf, the commercial certainly did draw my attention to the car, but I knew the cars were out there, and would have gone to the VW dealer anyway, as I was very happy w/ my last one. "
